CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Occupation,RealisticSalary
568,Spain,Female,36,10,153610.61,1,1,1,1,SHERIFF'S LIEUTENANT,145621.85528228543
598,Spain,Female,35,8,0.0,3,0,1,0,Utility Plumber Supervisor 2,105214.54545454544
606,Spain,Male,42,10,0.0,2,1,0,0,Sheriff's Property Keeper,118901.81818181818
850,Germany,Female,36,3,169025.83,1,1,0,0,"CAPTAIN, EMERGENCYCY MEDICAL SERVICES",160239.17426176718
644,Spain,Female,26,4,153455.72,2,1,1,0,BEAUTICIAN,131432.0874725018
655,France,Male,37,4,0.0,2,1,1,0,Porter,100054.54545454544
850,France,Male,30,10,153972.89,2,1,0,0,Pr Administrative Analyst,174093.94580013817
683,Spain,Male,34,9,114609.55,2,0,1,0,Sr Court Staff Attorney,145186.0150145206
663,Germany,Male,37,7,143625.83,2,0,1,0,PHYSICAL THERAPIST ASSISTANT,145452.26762800931
682,Germany,Female,38,1,116520.28,1,1,1,1,Cook,121159.31238043158
639,France,Male,77,6,80926.02,2,1,1,0,POWERHOUSE ELECTRICIAN SUPERVISOR II,146032.72285253345
704,France,Male,23,6,166594.78,1,1,1,0,Agricultural Inspector,144865.08345614094
691,France,Female,40,0,115465.98,1,1,1,0,Health Educator,118532.6406542194
599,France,Male,34,8,0.0,2,1,1,0,COURT SUPERVISOR II,104607.27272727274
573,France,Female,36,1,0.0,1,1,1,0,SENIOR ESTATE INVESTIGATOR,80032.72727272726
589,Germany,Female,41,7,92618.62,1,1,1,0,Principal Account Clerk,126919.81106142628
620,Germany,Female,25,8,141825.88,1,1,1,1,Asst Forensic Toxicologist 1,134498.18956591282
647,Spain,Male,28,6,149594.02,2,1,0,0,HEAD PARK PATROL OFFICER,136686.77880097926
737,Spain,Female,39,7,130051.66,2,0,0,1,Mayoral Staff IV,152358.85540242473
634,France,Female,41,7,0.0,2,1,1,0,"Real Estate Devt. Mgr, SFMTA",110170.90909090909
660,France,Male,38,4,0.0,2,0,0,0,IS Business Analyst-Assistant,101018.18181818182
666,Germany,Female,37,2,158468.76,1,0,1,0,HOUSING INSPECTOR,132543.6377414504
696,France,Male,44,8,161889.79,1,0,0,0,Administrative Analyst,162234.4732747866
836,France,Female,29,9,133681.78,1,1,1,0,Building Plans Engineer,164016.05654703
667,Spain,Female,34,5,0.0,2,1,0,0,PRINCIPAL DISTRICT ATTORNEY'S INVESTIGATOR,103494.54545454547
596,Spain,Male,20,3,187294.46,1,1,0,0,"Pr Investigator, Tax Collector",129764.31487845776
430,France,Male,31,5,0.0,1,1,0,0,"MANAGER, UNIFIED FAMILY COURT SERVICES",73690.90909090909
596,Spain,Male,67,6,0.0,2,1,1,0,IS Administrator 1,116065.45454545454
599,France,Male,28,7,119706.22,1,0,0,0,Cement Mason,126324.83736585856
519,France,Female,22,8,0.0,1,0,1,0,SPECIAL EXAMINER,86280.0
721,Germany,Female,45,7,138523.2,1,0,0,1,"Manager II, MTA",156282.9290876989
603,Spain,Female,56,5,90778.76,2,1,0,1,MANAGER IV,127523.46161249626
572,Germany,Male,47,4,99353.42,1,1,0,1,IS Business Analyst-Assistant,117490.37732759435
453,Germany,Female,40,1,111524.49,1,1,1,1,Manager VII,92666.43274689373
668,France,Female,37,7,128645.67,1,1,0,0,Mayoral Staff XIII,142469.89838797244
762,Germany,Male,35,1,117458.51,1,0,1,1,WATER QUALITY TECHNICIAN III,130710.95429281847
633,France,Female,39,9,129189.15,2,0,0,0,"Chf Stationary Eng, Sew Plant",146763.50305866124
647,Spain,Male,33,7,121260.19,2,1,0,0,Pr Administrative Analyst,135638.27336270275
796,Spain,Male,56,6,94231.13,1,0,0,1,AUTOMOTIVE MACHINIST,156599.9736404385
733,France,Male,39,1,0.0,2,1,1,0,PHYSICAL THERAPIST,99505.45454545454
556,France,Male,34,8,163757.06,1,1,1,0,Senior Pharmacy Helper,138608.28666723537
489,Spain,Male,58,4,0.0,2,1,1,0,SENIOR TRANSIT INFORMATION CLERK,87770.90909090909
639,France,Male,22,4,0.0,2,1,0,0,MAINTENANCE MANAGER,92680.0
715,France,Male,35,2,141005.47,1,1,1,0,SENIOR MEDICAL SOCIAL WORKER,133883.8141457789
807,Germany,Female,42,9,105356.09,2,1,1,0,SENIOR COURT STAFF ATTORNEY,164398.58862493097
714,Spain,Male,34,5,0.0,2,1,0,0,CONTRACT COMPLIANCE OFFICER I,109134.54545454544
626,Germany,Female,23,6,85897.95,1,1,0,0,IS TECHNICIAN - SUPERVISOR,116207.1693109994
697,France,Male,36,7,0.0,2,1,1,0,PROTECTIVE SERVICES SUPERVISOR,114549.09090909091
850,Germany,Female,31,4,164672.66,1,0,1,0,Senior Personnel Analyst,160652.6986387907
737,Germany,Female,45,2,99169.67,2,1,1,0,ASSISTANT MEDICAL EXAMINER,128337.34427450386
812,France,Male,29,6,0.0,2,0,0,0,UTILITY SPECIALIST,121258.18181818182
583,France,Male,36,8,0.0,2,0,1,0,Health Care Analyst,104141.81818181818
730,Germany,Female,37,5,124053.03,1,1,0,0,"Ex Dir, SE Com Fac Comm",142084.33750713104
677,France,Male,36,4,0.0,2,1,0,0,Head Park Patrol Officer,102330.90909090909
748,Germany,Female,40,3,103499.09,2,0,0,0,MEDICAL EXAMINER'S INVESTIGATOR I,133419.95848245505
753,Germany,Female,38,9,151766.71,1,1,1,0,Communications Line Wrk Sprv 2,165744.5397040397
634,Spain,Female,36,1,0.0,1,1,1,0,PROBATE EXAMINER,87352.72727272726
622,France,Male,29,7,101486.96,1,1,1,0,SENIOR BUILDING INSPECTOR,125364.2304091021
699,Germany,Male,36,2,123601.56,2,1,0,0,"Manager IV, MTA",127983.64528337526
570,Germany,Male,38,1,127201.58,1,1,0,1,Communications Systems Tech,110273.64828629678
552,Germany,Male,33,3,144962.74,1,1,0,1,SHERIFF'S SERGEANT,117906.52296954513
619,France,Female,48,4,0.0,1,0,0,1,Utility Plumber Apprentice,99734.54545454546
714,Spain,Male,33,8,122017.19,1,0,0,0,Drug Court Coordinator,146859.30303893506
503,Spain,Male,32,9,100262.88,2,1,1,0,Fare Collections Receiver,118518.7755193571
685,Spain,Female,43,6,117302.62,1,0,0,0,SPEECH PATHOLOGIST,141706.4018875697
606,France,Female,35,0,135984.15,2,1,0,0,STUDENT DESIGN TRAINEE 2/ARC-ENG-PLNG,113239.37469910592
678,France,Male,38,3,0.0,2,1,0,0,SENIOR TELEPHONE OPERATOR,99723.63636363637
724,Germany,Male,31,2,160997.54,2,0,1,0,MAINTENANCE PLANNER,139017.46342552506
779,Germany,Female,37,2,128389.63,1,1,1,1,"COUNSELOR, FAMILY COURT SERVICE",138910.48692870408
638,Spain,Male,35,1,0.0,2,1,0,0,Instructional Designer,87741.81818181818
610,Spain,Female,50,5,130554.51,3,1,0,1,Senior Plumbing Inspector,135148.19832299967
646,Germany,Female,57,6,90212.0,1,1,0,1,IS ADMINISTRATOR - SUPERVISOR,138184.2897411962
628,France,Female,29,9,71996.29,1,1,1,0,PARKING METER REPAIRER SUPERVISOR I,124304.5317347048
528,France,Female,32,4,85615.66,2,1,0,0,IS BUSINESS ANALYST - ASSISTANT,103470.57131167914
432,France,Female,27,6,62339.81,2,0,0,0,"Asst Chf, Bur Clm Invest&Admin",89475.27222619278
622,Spain,Female,47,6,142319.03,1,0,0,0,Social Work Supervisor,142310.66736502096
721,France,Male,54,5,0.0,2,1,1,0,Communications Dispatcher 1,119065.45454545454
614,Spain,Male,36,5,0.0,2,1,0,0,COOK,98043.63636363637
634,France,Female,24,2,87413.19,1,1,0,0,NURSERY SPECIALIST,109347.70701638625
742,France,Female,29,4,0.0,2,1,1,0,SHERIFF'S PROPERTY KEEPER,107585.45454545453
516,France,Female,45,4,0.0,1,1,0,1,Steamfitter Supervisor I,86283.63636363637
718,France,Male,35,3,97560.16,1,1,1,0,Pharmacy Technician,127036.08093643266
636,Germany,Male,30,8,141787.31,2,1,1,0,SENIOR ESTATE INVESTIGATOR,140045.32953700263
691,Spain,Male,36,7,129934.64,1,0,0,1,Environmental Hlth Tech 2,144901.78022290755
698,France,Female,37,2,166178.02,2,1,1,0,DEPARTMENT HEAD V,138227.23726825428
712,Spain,Female,39,5,163097.55,2,1,1,0,ASSISTANT RECREATION SUPERVISOR,150170.5708392671
659,France,Male,20,8,0.0,2,0,0,0,CIVIL ENGINEERING ASSOCIATE I,101625.45454545454
573,Spain,Male,44,8,0.0,2,0,0,0,Manager VIII,108760.00000000001
778,Germany,Female,35,1,151958.19,3,1,1,1,Ct Comp App Programmer,140881.23949825787
732,France,Male,46,0,0.0,2,1,1,0,Pr Payroll & Personnel Clerk,95840.0
550,Germany,Male,33,4,118400.91,1,0,1,1,Asphalt Worker,114314.5025137497
790,Spain,Male,20,8,0.0,2,1,0,0,Forensic Laboratory Technician,117345.45454545456
665,Germany,Female,43,2,116322.27,4,1,0,1,ASSISTANT GENERAL SERVICES MANAGER,123435.59645055306
728,Spain,Female,43,5,0.0,1,1,1,0,Survey Assistant I,114905.45454545454
645,Spain,Female,29,4,0.0,2,1,1,0,IS BUSINESS ANALYST - PRINCIPAL,95945.45454545454
647,Germany,Male,30,6,143138.91,2,1,0,0,Dep Dir V,136234.00694955833
596,Spain,Male,32,4,0.0,2,0,1,0,SWIMMING INSTRUCTOR/POOL LIFEGUARD,91156.36363636363
610,France,Male,40,9,0.0,1,1,1,0,Automotive Service Worker,113927.27272727274
512,France,Male,36,0,129804.17,1,1,0,0,Senior Morgue Attendant,100481.48859802
768,Germany,Male,37,9,108308.11,1,1,0,1,Dep Dir I,156333.6283118703
666,Germany,Male,30,3,110153.27,1,0,1,0,"Battlion Chief, Fire Suppressi",122443.97248040212
700,Germany,Female,30,4,116377.48,1,1,1,0,Utility Specialist,130739.7085116402
651,Germany,Female,37,10,117791.06,2,1,1,0,CLINICAL PHARMACIST,147925.0260602187
542,Spain,Female,26,2,0.0,2,1,1,0,WELDER,77767.27272727274
686,France,Female,35,8,105419.73,1,1,0,0,"DIRECTOR, JUVENILE HALL",140984.7166439714
850,Germany,Female,47,4,99219.47,2,1,1,0,IS Engineer-Principal,150818.3444013971
658,Germany,Female,55,8,119327.93,1,0,1,0,HEALTH CARE ANALYST,155496.19092915376
448,France,Female,36,6,83947.12,2,1,0,0,Materials Testing Aide,101471.55512148017
609,Spain,Male,32,4,99883.16,1,1,1,0,ASSISTANT CHIEF DISTRICT ATTORNEY'S INVESTIGATOR,116602.51438386436
704,France,Male,50,4,165438.26,1,1,0,1,Chief Clerk,150224.8758360235
698,France,Male,31,1,156111.24,1,0,0,0,IS Program Analyst-Assistant,131910.76733128796
759,France,Male,44,2,111095.58,2,1,0,0,ENGINEER,133647.49917865056
677,France,Female,56,0,119963.45,1,0,0,1,Animal Care Supervisor,117928.16976645777
544,Spain,Male,22,4,0.0,2,1,0,0,MAYORAL STAFF VII,81280.0
567,Spain,Male,35,8,153137.74,1,1,0,0,MECHANICAL SHOP AND EQUIPMENT SUPERINTENDENT,138116.04544284748
490,Spain,Male,40,6,156111.08,1,0,0,0,INSTITUTIONAL POLICE OFFICER,125950.7290687408
626,France,Male,34,7,113014.7,2,1,1,0,ELECTRICAL TRANSIT MECHANIC SUPERVISOR I,131782.80293687806
718,Germany,Male,43,5,132615.73,2,1,0,0,AUTOMOTIVE MACHINIST SUPERVISOR I,145419.3021877383
616,France,Male,44,5,102016.38,1,0,1,1,Acupuncturist,126316.29094027779
772,France,Female,35,9,0.0,1,0,1,0,Photographer,129276.36363636363
561,France,Male,32,5,0.0,2,1,0,0,Watershed Forester,89865.45454545456
814,France,Male,49,8,0.0,2,0,0,0,"EXECUTIVE DIRECTOR, SOUTHEAST COMMUNITY FACILITY",141316.36363636365
651,France,Female,56,4,0.0,1,0,0,1,Chf District Atty Investigator,106483.63636363635
538,Germany,Female,42,4,80380.24,1,1,0,0,Senior Parking Control Officer,107054.9317940929
600,France,Female,26,6,108909.12,1,1,0,0,AUTOMOTIVE BODY AND FENDER WORKER,120226.4453051255
654,France,Female,35,2,90865.8,1,1,1,0,PILEDRIVER ENGINE OPERATOR,114573.3673472401
622,France,Male,40,4,99799.76,2,1,0,0,APPRENTICE GARDENER,121051.66094025013
682,France,Male,28,10,200724.96,1,0,1,1,PHARMACY HELPER,163296.0970008326
610,Spain,Female,37,10,140363.95,2,1,1,0,Asphalt Finisher Supervisor 1,148403.1277356838
795,France,Female,36,1,151844.64,1,1,1,0,PORT DIRECTOR,142984.9941377321
557,France,Female,27,2,0.0,2,0,1,0,Meter Reader,79749.09090909091
824,Germany,Male,49,8,133231.48,1,1,1,0,Transportation Planner III,174377.46229996847
698,France,Male,27,7,0.0,2,1,0,0,Structural Engineer,108941.81818181818
630,France,Female,36,8,126598.99,2,1,1,0,CAR AND AUTO PAINTER,140056.81708675204
609,Germany,Female,71,6,113317.1,1,1,0,1,Principal Parts Storekeeper,146906.02824191216
694,France,Male,47,4,0.0,2,1,0,0,Collection Supervisor,108370.90909090909
681,France,Female,58,8,93173.88,1,1,1,0,Health Worker 3,154183.5055394222
721,Spain,Female,32,10,0.0,1,1,0,1,COLLECTIONS OFFICER,123610.90909090909
563,Germany,Male,44,7,105007.31,2,1,1,0,UNIT CLERK,128671.54469131271
654,Spain,Female,32,2,0.0,1,1,1,1,Permit and Citation Clerk,92298.18181818181
659,Spain,Male,27,4,0.0,2,1,0,0,"EXECUTIVE ASSISTANT TO THE GENERAL MANAGER, RETIRE",96898.18181818182
674,Germany,Female,44,4,131593.85,1,0,1,1,PLUMBER SUPERVISOR I,136349.47431923455
576,Germany,Male,44,9,119530.52,1,1,0,1,"Track Maint Supt, Muni Railway",141704.63848808096
566,Germany,Male,54,4,118614.6,2,1,1,0,Architectural Associate 1,123921.96817324952
545,Germany,Male,37,9,95829.13,2,0,1,0,Victim/Witness Investigator 2,126589.39355743275
798,France,Male,36,1,0.0,2,1,1,0,PUBLIC INFORMATION OFFICER,107032.72727272726
757,France,Male,38,0,0.0,1,1,0,0,REAL PROPERTY OFFICER,98840.0
641,France,Male,50,6,153590.73,2,1,1,0,CAR AND AUTO PAINTER,148922.55570625578
718,France,Male,29,2,0.0,1,1,0,0,SWITCH REPAIRER,99432.72727272726
699,France,Male,64,9,113109.52,1,1,0,1,Assistant Chief Attorney 2,171292.75100615915
623,France,Female,35,0,130557.24,1,1,1,0,"Director, Fiscal Services",113981.5784504378
644,France,Male,40,8,93183.19,1,1,0,0,SUPERVISING ADULT PROBATION OFFICER,136654.8228504758
586,France,Male,58,7,151933.63,1,1,0,1,ESTATE INVESTIGATOR,151562.63892454212
500,Germany,Male,30,2,125495.64,2,1,1,0,HEATING AND VENTILATING INSPECTOR,103465.68822570007
583,France,Female,42,7,0.0,2,1,0,0,SURGICAL PROCEDURES TECHNICIAN,104687.27272727274
595,Germany,Female,26,8,118547.72,1,1,1,0,IS PROJECT DIRECTOR,126658.70170126553
670,Spain,Male,43,1,97792.21,1,0,0,0,CLINICAL NURSE SPECIALIST,115695.20995049133
610,France,Male,41,6,0.0,3,0,0,1,ASSOCIATE AFFIRMATIVE ACTION COORDINATOR,103563.63636363637
814,Spain,Female,72,2,0.0,2,0,1,0,LEGAL RESEARCH ASSISTANT,118770.90909090909
660,France,Female,40,8,167181.01,1,1,1,0,ELECTRICAL INSPECTOR,156270.72958296625
580,Germany,Male,35,9,121355.19,1,0,1,0,BRICKLAYER,135257.35538644035
850,France,Female,81,1,0.0,2,1,1,0,TRANSIT INFORMATION CLERK,117363.63636363635
676,Spain,Male,35,0,0.0,2,0,0,0,Arborist Technician Supervisor,89120.0
578,France,Male,46,5,113226.47,1,1,0,0,Asst Dir Clinical Svcs 2,125346.17308217562
579,France,Female,33,1,118392.75,1,1,1,0,ASSOCIATE PERFORMANCE AUDITOR,108792.55112384474
711,Germany,Female,52,8,145262.54,1,0,1,0,Media Training Specialist,165876.39923546067
692,France,Male,40,6,163505.16,1,0,0,0,Transit Supervisor,151958.95616046558
760,Spain,Female,33,1,118114.28,2,0,1,0,Child Care Specialist,130445.95755192873
630,Germany,Female,51,0,108449.23,3,0,0,1,Fingerprint Technician 3,109534.64860573469
808,France,Male,32,1,0.0,2,1,1,0,Payroll Clerk,107869.09090909091
611,Germany,Female,36,10,103294.56,1,1,0,0,Senior Medical Social Worker,138749.2288083254
697,France,Female,42,1,0.0,1,1,0,1,ASPHALT WORKER,95458.18181818182
655,France,Female,38,6,0.0,1,1,1,0,Environmental Hlth Tech 1,107327.27272727274
601,Spain,Male,28,6,0.0,2,1,0,0,Mayoral Staff XV,95392.72727272726
755,France,Male,42,2,119919.12,1,1,0,0,"CAPTAIN, EMERGENCYCY MEDICAL SERVICES",134913.93228584997
553,France,Male,37,1,0.0,1,1,0,0,Nurse Practitioner,77723.63636363637
723,France,Male,28,4,0.0,2,1,1,0,District Attorney,104941.81818181818
507,Spain,Female,34,4,0.0,2,1,1,0,MAIL AND REPRODUCTION SERVICE SUPERVISOR,81203.63636363635
777,France,Male,43,1,0.0,2,1,0,0,UNDERSHERIFF,105149.09090909091
566,France,Male,34,3,0.0,1,0,0,0,Porter Supervisor 1,85192.72727272726
732,France,Male,26,7,0.0,2,1,0,0,Electrical Line Worker,112385.45454545454
697,France,Female,42,10,0.0,2,1,0,0,Dep Dir II,129821.81818181818
555,France,Male,29,4,128744.04,1,1,1,0,"DIRECTOR, EMPLOYEE RELATIONS DIVISION",115933.42268024584
584,Germany,Female,62,9,137727.34,2,0,1,0,ASSISTANT MATERIALS COORDINATOR,161743.51548623515
705,Germany,Female,44,10,106731.58,1,1,0,1,Mayoral Staff II,158123.888204968
688,France,Female,38,7,123544.21,1,1,1,0,"LEGISLATIVE ASSISTANT, CITY ATTORNEY'S OFFICE",144286.29418799264
626,France,Female,37,2,133968.96,2,1,0,0,Senior Building Inspector,121884.73303635679
636,Spain,Male,76,9,126534.6,1,1,1,0,Chemist I/II,176761.41880293092
719,Spain,Female,35,8,0.0,1,1,1,0,Patient Accounts Manager,119734.54545454546
706,Spain,Male,30,6,87609.68,2,0,0,1,ASSISTANT INSPECTOR II (POLICE DEPARTMENT),130034.69581570313
731,Spain,Male,41,3,0.0,2,1,0,0,MEDICAL EVALUATIONS ASSISTANT,106901.81818181818
738,Spain,Male,49,3,0.0,3,1,1,1,STUDENT DESIGN TRAINEE 1/ARC-ENG-PLNG,109923.63636363637
426,France,Male,34,9,0.0,2,1,0,0,StdntDsgn Train2/Arch/Eng/Plng,86938.18181818182
622,Spain,Female,36,0,108960.0,2,1,0,1,PERSONAL PROPERTY AUDITOR,108696.79461330295
701,Spain,Female,30,2,0.0,2,1,0,0,CUSTODIAL SUPERVISOR,97574.54545454546
512,France,Male,51,6,144953.31,1,1,1,0,PURCHASER,131922.44968885393
635,France,Male,41,4,103544.88,2,1,0,0,Parts Storekeeper,123870.90874516929
685,France,Male,33,6,0.0,1,1,0,0,UTILITY SPECIALIST,108200.0
609,France,Male,53,7,0.0,2,0,1,0,Utility Plumber,114807.27272727274
598,Germany,Male,38,1,101487.18,1,1,1,1,ENVIRONMENTAL HEALTH TECHNICIAN I,107484.28302010444
708,France,Male,52,10,105355.81,1,1,0,1,Apprentice Stationary Engineer,165427.61257456435
574,Spain,Male,36,4,77967.5,1,1,0,1,MATERIALS TESTING AIDE,108616.12874961593
629,France,Male,44,5,0.0,4,0,0,1,TRANSIT MANAGER II,103480.0
422,Spain,Female,54,4,0.0,2,1,1,0,Real Property Manager,78276.36363636365
656,Spain,Male,28,8,120047.77,1,1,1,0,SENIOR PAYROLL AND PERSONNEL CLERK,135791.9704924454
697,France,Male,32,7,175464.85,3,1,0,1,Eng/Arch/Landscape Arch Sr,153964.46197215334
718,France,Male,52,8,79475.3,3,1,1,1,MAYOR'S PROGRAM MANAGER,150983.97815565096
586,Germany,Male,37,8,167735.69,2,0,1,0,SENIOR EMPLOYEE RELATIONS REPRESENTATIVE,145341.55808650146
481,Spain,Female,37,8,0.0,2,1,0,0,Painter,92629.09090909091
749,France,Female,33,1,74385.98,1,1,0,0,Principal Clerk,118668.73167189118
561,Germany,Male,49,5,94754.0,1,1,1,0,Chief Fire Alarm Dispatcher,120252.28598040815
676,Spain,Male,27,4,0.0,1,0,1,0,Transit Planner 2,98938.18181818182
615,Germany,Male,43,3,86920.86,1,1,1,0,"Marriage, Family & Child Cnslr",114313.60713101411
582,France,Female,39,1,132077.48,2,1,0,0,LIBRARY TECHNICAL ASSISTANT II,112970.58458769601
601,France,Male,40,10,127847.86,1,0,0,0,Emergency Med Svcs Agency Spec,147057.29118898796
708,France,Male,34,3,0.0,1,0,1,1,LEGISLATIVE CALENDAR CLERK,102232.72727272726
708,Germany,Male,42,9,176702.36,2,1,1,0,Assistant Retirement Analyst,169580.401251723
797,Germany,Female,33,10,83555.58,1,0,0,0,Inspector 2,153621.55824940716
682,France,Male,26,8,0.0,2,1,0,0,CLAIMS INVESTIGATOR,108749.09090909091
694,Spain,Female,39,9,0.0,2,0,0,0,Engineering Associate 1,123189.0909090909
490,France,Female,40,1,0.0,1,1,1,1,Court Supervisor I,70436.36363636365
828,Spain,Male,42,10,0.0,1,1,1,0,ASSISTANT GENERAL SERVICES MANAGER,145541.81818181818
594,Spain,Female,38,7,96858.35,1,1,0,0,Street Inspection Supervisor,126624.61308392367
579,Spain,Male,33,1,0.0,2,1,1,0,StdntDsgn Train2/Arch/Eng/Plng,80480.0
723,France,Female,35,0,0.0,2,0,1,0,Chief of Police,94760.0
619,Germany,Female,42,8,132796.04,3,1,1,1,IS PROGRAMMER ANALYST - PRINCIPAL,144582.42168697403
794,Spain,Female,30,1,154970.54,1,0,1,0,Deputy Sheriff 1,143067.07019324784
674,Germany,Male,44,3,88902.21,1,1,0,0,ASSISTANT INDUSTRIAL HYGIENIST,122140.15626503971
418,France,Male,28,7,98738.92,1,1,0,0,Environmental Assistant,99590.69795969568
502,France,Male,33,8,0.0,2,1,1,0,PARKING METER REPAIRER,92240.0
678,France,Female,50,6,0.0,1,1,0,0,"ASST. CHIEF, BUREAU OF CLAIMS INVEST. & ADMIN",116632.72727272726
599,Germany,Male,40,10,137456.28,2,1,1,0,SENIOR HOUSING INSPECTOR,149115.05758489796
736,France,Male,29,4,0.0,2,0,0,0,STREET REPAIR SUPERVISOR II,106865.45454545454
430,France,Female,60,7,73937.02,1,1,0,1,"SENIOR SUPERVISING PROBATION OFFICER, JUVENILE POU",115463.18514638933
537,France,Female,45,7,158621.04,1,1,0,1,CHIEF CLERK,139009.1450297971
683,Spain,Male,30,1,113257.2,1,1,1,0,ORTHOPEDIC TECHNICIAN I,119771.7037008206
828,France,Male,31,9,0.0,1,0,1,0,ELECTIONS WORKER,132723.63636363635
691,France,Female,29,9,116536.43,1,1,0,0,Steamfitter Supervisor I,142515.9017790124
608,Spain,Female,28,4,0.0,2,1,0,1,CAR AND AUTO PAINTER,91141.81818181818
691,France,Female,60,6,101070.69,1,1,0,1,"Manager IV, MTA",147817.4104911752
718,Spain,Male,39,6,0.0,2,0,1,0,Public Safety Comm Tech,115432.72727272728
680,Germany,Female,31,3,127331.46,3,1,1,0,"Rep, Human Rights Comm",128504.70790895075
838,Spain,Female,41,5,0.0,2,1,0,0,"Dep Dir for Investments, Ret",127196.36363636365
695,Spain,Female,31,5,0.0,2,0,1,0,PUBLIC SAFETY COMMUNICATIONS DISPATCHER,105490.90909090909
681,France,Male,46,0,105969.42,1,1,0,0,Fingerprint Technician 1,115061.62456158992
762,France,Male,36,5,119547.46,1,1,1,0,Dental Aide,144392.32589889748
751,Spain,Male,38,7,0.0,2,0,0,0,ASSESSOR,122301.81818181818
678,Spain,Male,28,5,138668.18,1,1,1,0,Asst Dir of Clinical Svcs 1,135248.50882914977
634,France,Female,37,7,51582.5,2,1,1,0,Watershed Keeper Supervisor,119960.94103720105
749,France,Male,37,7,0.0,2,1,0,0,IT Operations Support Admin I,121425.45454545454
590,Spain,Male,37,6,169902.92,1,1,1,0,"EXECUTIVE DIRECTOR, SOUTHEAST COMMUNITY FACILITY",139612.55873468568
610,France,Female,27,4,87262.4,2,1,0,0,"Manager III, MTA",111886.19241164628
502,France,Male,33,7,0.0,2,0,1,0,INSTITUTIONAL POLICE LIEUTENANT,89240.0
578,France,Female,40,7,0.0,2,0,0,0,AUDIOMETRIST,102814.54545454546
547,France,Female,32,2,0.0,2,1,0,0,General Laborer,79458.18181818182
579,France,Female,27,9,0.0,2,1,0,0,Eligibility Worker,99570.90909090909
661,France,Male,39,5,0.0,2,0,0,0,Customer Service Agent Supv,105047.27272727272
794,France,Male,46,6,0.0,2,1,0,0,PAYROLL SUPERVISOR,128370.90909090909
719,France,Male,61,5,0.0,2,0,1,0,Employee Assistance Counselor,122007.27272727272
728,France,Female,69,1,0.0,2,1,1,0,MICROPHOTO/IMAGING TECHNICIAN,101632.72727272726
598,Germany,Male,19,3,150348.37,1,1,1,0,NURSE PRACTITIONER,120896.26566286516
822,Germany,Female,46,3,115074.02,2,1,0,0,CONSTRUCTION INSPECTOR,146704.3615247783
670,Spain,Female,40,3,0.0,1,1,1,0,"Lieut,Fire Prev",99309.09090909091
850,France,Male,28,8,99986.98,1,1,0,0,Transit Information Clerk,154274.614721423
723,Germany,Female,68,3,110357.0,1,0,0,1,PAINTER,139696.32902361418
705,Germany,Male,42,8,166685.92,2,1,1,0,Supervising Pharmacist,163006.87875956474
